Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles;Cluster
305088001945;I.E. EL NIQUIA DARÕO LONDO—O CARDONA;6.341307708;-75.54976179;ANTIOQUIA;BELLO;Urbano;Estrato 1;NO OFICIAL;A;MIXTO;C;0.6263;0.5959;0.6274;0.6308;0.6563;0.6113;2
305088002208;COL DE EDUCACION INTEGRAL ABC;6.337951892;-75.55529886;ANTIOQUIA;BELLO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;C;0.668;0.6521;0.6597;0.6519;0.7032;0.6834;4
305088002348;I.E. EL ROSARIO DE BELLO;6.346168369;-75.55895295;ANTIOQUIA;BELLO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7602;0.7725;0.7399;0.7491;0.7773;0.7655;3
305088002615;COL NAZARET;6.341763429;-75.54564197;ANTIOQUIA;BELLO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7905;0.7966;0.7785;0.7796;0.7968;0.822;4
305088002631;COL PARROQUIAL JUAN PABLO II;6.332197819;-75.53798313;ANTIOQUIA;BELLO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;B;0.7184;0.7058;0.7185;0.7167;0.7476;0.6739;0
305088002950;IE LICEO ANTIOQUE—O;6.323528358;-75.56426141;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7492;0.7459;0.7371;0.7534;0.7673;0.7283;3
305088020079;I.E NATACHA Y MICHAEL D;6.346589794;-75.57009575;ANTIOQUIA;BELLO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;B;0.715;0.7021;0.7151;0.6983;0.744;0.7161;4
305088020551;IE SAN JUDAS TADEO;6.344744315;-75.54170068;ANTIOQUIA;BELLO;Urbano;Estrato 1;NO OFICIAL;A;MIXTO;D;0.5723;0.5487;0.5591;0.5518;0.6264;0.5816;2
305088020605;INSTITUCION EDUCATIVA EXITOS DEL SABER;6.35071941;-75.56295234;ANTIOQUIA;BELLO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;C;0.6363;0.6314;0.6432;0.6266;0.651;0.6149;0
305088020681;I.E. SAN NICOLAS ;6.310180568;-75.5466304;ANTIOQUIA;BELLO;Urbano;Estrato 1;NO OFICIAL;A;MIXTO;D;0.5776;0.5618;0.5696;0.5692;0.6112;0.5743;2
305101000597;I.E. COLEGIO COOPERATIVO ALEJANDRINO RESTREPO;5.851713204;-76.02205634;ANTIOQUIA;CIUDAD BOLÕVAR;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7974;0.7901;0.7737;0.8053;0.8197;0.7995;4
305129000002;COLEGIO TERCER MILENIO;6.091095037;-75.63753223;ANTIOQUIA;CALDAS;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.8113;0.8255;0.8068;0.8044;0.8066;0.8167;0
305138000015;I. E. SAN PIO X;6.758889;-76.030278;ANTIOQUIA;CA—ASGORDAS;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5912;0.5665;0.5931;0.5787;0.6369;0.5595;2
305154001722;COLEGIO LOS SAUCES;7.978889;-75.200833;ANTIOQUIA;CAUCASIA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8435;0.8649;0.8353;0.8396;0.8446;0.8123;4
305172001403;COLEGIO DIOCESANO LAURA MONTOYA;7.659094393;-76.67356012;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;B;0.6967;0.708;0.6769;0.6749;0.7273;0.6953;0
305212000031;COLEGIO LA ASUNCION;6.345744822;-75.50694383;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.7783;0.7635;0.7642;0.7854;0.7913;0.8046;0
305212000057;COLEGIO COOPERATIVO JUAN DEL CORRAL;6.35000884;-75.50071958;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.7756;0.7682;0.7634;0.7719;0.7855;0.8152;0
305237000256;COLEGIO REINALDO ARROYAVE LOPERA;6.485886357;-75.39309491;ANTIOQUIA;DONMATÕAS;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A;0.7255;0.7116;0.7168;0.7172;0.7501;0.7447;0
305250000656;COLEGIO INTERAMERICANO;7.601374155;-74.8103148;ANTIOQUIA;EL BAGRE;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;D;0.6055;0.5882;0.5877;0.6023;0.6393;0.6187;0
305264000225;COLEGIO SANTA INES;6.566688098;-75.51817704;ANTIOQUIA;ENTRERRÕOS;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7725;0.7749;0.7687;0.7605;0.7736;0.8097;4
305266000036;COLOMBO BRITANICO;6.177425374;-75.58467937;ANTIOQUIA;ENVIGADO;Urbano;Estrato 5;NO OFICIAL;A;MIXTO;A+;0.8703;0.896;0.8689;0.848;0.8501;0.9246;7
305266000052;UNIDAD EDUCATIVA SAN MARCOS;6.176149499;-75.58576358;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8326;0.8447;0.8137;0.8269;0.8322;0.8708;4
305266000095;LICEO FRANCISCO RESTREPO MOLINA;6.170874462;-75.58531977;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7861;0.7824;0.7731;0.7865;0.7952;0.807;4
305266000508;COLEGIO DE LA PRESENTACION - ENVIGADO;6.171237838;-75.58928789;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;NO OFICIAL;A;FEMENINO;A+;0.7889;0.778;0.777;0.785;0.7969;0.845;4
305266000583;COLEGIO BENEDICTINO DE SANTA MARIA;6.180775156;-75.57631272;ANTIOQUIA;ENVIGADO;Urbano;Estrato 5;NO OFICIAL;A;MASCULINO;A+;0.8493;0.8616;0.8389;0.8377;0.8378;0.9133;7
305266000591;COLEGIO TERESIANO;6.181705081;-75.5822797;ANTIOQUIA;ENVIGADO;Urbano;Estrato 4;NO OFICIAL;A;FEMENINO;A+;0.8379;0.8379;0.8214;0.8345;0.8424;0.8845;7
305266001407;GIMNASIO INTEGRAL SANTA ANA;6.158799137;-75.58883504;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8434;0.8455;0.83;0.8383;0.8462;0.8841;4
305266001709;COLEGIO RUDOLF STEINER;6.157307881;-75.58963007;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7877;0.7821;0.7842;0.7778;0.7875;0.8456;4
305266002128;COLEGIO ALCARAVANES;6.152053183;-75.53236667;ANTIOQUIA;ENVIGADO;Rural;Estrato 5;NO OFICIAL;A;MIXTO;A+;0.7791;0.7673;0.7627;0.7697;0.793;0.8499;7
305308000520;INSTITUTO PARROQUIAL NUESTRA SE—ORA DE LA PRESENTACION;6.380119364;-75.44838594;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;NO OFICIAL;A;FEMENINO;A+;0.8043;0.7946;0.7842;0.8112;0.8123;0.8484;0
305318000714;COLEGIO WALDORF EL MAESTRO;6.28132043;-75.4451308;ANTIOQUIA;GUARNE;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.764;0.7332;0.757;0.7607;0.7872;0.818;4
305360000031;COLEGIO EL ROSARIO;6.171401092;-75.60720232;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7391;0.7309;0.7202;0.7325;0.7687;0.7514;4
305360000040;COLEGIO LA INMACULADA;6.173109955;-75.61171551;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;FEMENINO;A+;0.8145;0.815;0.8042;0.8015;0.8284;0.8407;4
305360000066;INSTITUTO CRISTO REY;6.173347509;-75.607079;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7645;0.7694;0.7514;0.757;0.7746;0.7817;4
305360000180;COLEGIO ALEMAN                                              ;6.167267317;-75.63003496;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 6;NO OFICIAL;A;MIXTO;A+;0.8616;0.8616;0.8506;0.8564;0.8551;0.9299;7
305360000244;COLEGIO PAULA MONTAL;6.166255027;-75.61245086;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;FEMENINO;A+;0.7962;0.8012;0.7882;0.7879;0.8079;0.7945;4
305360001071;INSTITUCION EDUCATIVA COLEGIO EL CARPINELO;6.189722;-75.617222;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7485;0.7447;0.7481;0.7338;0.7644;0.7573;3
305360001704;INSTITUCION MARIA REINA;6.182767064;-75.59634555;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7386;0.7282;0.7334;0.7358;0.7472;0.7682;4
305360002476;INSTITUCION EDUCATVA SAN JOSE MANYANET;6.172814423;-75.63000689;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8177;0.82;0.819;0.8034;0.8211;0.8401;3
305376000201;COLEGIO MARIA AUXILIADORA;6.016307196;-75.43417052;ANTIOQUIA;LA CEJA;Rural;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8059;0.8085;0.7973;0.7993;0.8065;0.8421;4
305380000011;COLEGIO LA PRESENTACION;6.159638261;-75.64438961;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7812;0.7571;0.7821;0.7751;0.799;0.8155;4
305380000046;COLEGIO LIZARDI MONTOYA;6.156077582;-75.63100521;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7208;0.6972;0.7275;0.7107;0.7399;0.7446;4
305380000542;COLEGIO SANTA TERESITA DEL NI—O JESUS;6.163685995;-75.64282653;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7863;0.7861;0.7765;0.7857;0.801;0.7733;4
305380019430;COLEGIO LUIS AMIGO;6.165091335;-75.64684309;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 4;NO OFICIAL;A;MIXTO;A+;0.793;0.8021;0.7751;0.7924;0.8036;0.79;7
305380019545;COLEGIO ANTONINO;6.156314942;-75.64866419;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8421;0.8352;0.8404;0.8359;0.8457;0.8758;4
305400000404;COLEGIO NUESTRA SE—ORA DE LAS MERCEDES;5.972824488;-75.36088009;ANTIOQUIA;LA UNI”N;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.7758;0.7819;0.7618;0.7687;0.7895;0.7794;0
305440000954;COL. UNIVERSIDAD PONTIFICIA BOLIVARIANA;6.17510179;-75.33905529;ANTIOQUIA;MARINILLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8036;0.8007;0.7964;0.7986;0.8075;0.8369;4
305440000994;INSTITUTO REGIONAL COREDI;6.175412109;-75.33912532;ANTIOQUIA;MARINILLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7566;0.7697;0.7374;0.7378;0.7746;0.7775;4
305607000480;COLEGIO FRONTERAS;6.053510831;-75.50618166;ANTIOQUIA;RETIRO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;C;0.6261;0.5872;0.6233;0.6225;0.6736;0.6194;4
305615000294;COLEGIO LA PRESENTACION                                                                             ;6.15062;-75.38367361;ANTIOQUIA;RIONEGRO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8015;0.7929;0.7909;0.7961;0.809;0.8534;4
305615001177;COLEGIO SAN ANTONIO DE PEREIRA;6.128226064;-75.37873118;ANTIOQUIA;RIONEGRO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7686;0.7823;0.762;0.7516;0.7753;0.7788;4
305615001312;COLEGIO MONSE—OR ALFONSO URIBE JARAMILLO;6.150191721;-75.36702405;ANTIOQUIA;RIONEGRO;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8563;0.8663;0.8543;0.8495;0.8455;0.8843;3
305631000091;COLEGIO EL CARMELO                                                                                  ;6.149873554;-75.61127376;ANTIOQUIA;SABANETA;Urbano;Estrato 3;NO OFICIAL;A;FEMENINO;A+;0.8136;0.8127;0.8025;0.8075;0.8172;0.8572;4
305631000113;COLEGIO PADRE RAMON ARCILA R.;6.153147087;-75.61690341;ANTIOQUIA;SABANETA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.7728;0.7633;0.7711;0.7665;0.7831;0.7941;4
305631000288;GIMNASIO LOS ALCAZARES JORNADA ADICIONAL;6.151934008;-75.60996644;ANTIOQUIA;SABANETA;Urbano;Estrato 3;NO OFICIAL;A;MASCULINO;A+;0.843;0.8477;0.8439;0.8347;0.8347;0.8758;4
305697000025;COLEGIO  MARIA AUXILIADORA;6.138294486;-75.26283167;ANTIOQUIA;EL SANTUARIO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.7753;0.7788;0.7676;0.757;0.7926;0.7915;0
305837002201;COL. ADVENTISTA DE TURBO;8.094074322;-76.7279399;ANTIOQUIA;TURBO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;C;0.6322;0.6153;0.5914;0.6226;0.695;0.6453;0
305837004565;COL. EL CARMELO CONURABA;8.095083781;-76.71634573;ANTIOQUIA;TURBO;Urbano;Estrato 1;NO OFICIAL;A;MIXTO;D;0.5884;0.5757;0.5685;0.5571;0.6466;0.6049;2
305837005171;COLEGIO GIMNASIO PILARES DEL SABER;8.096168236;-76.72190455;ANTIOQUIA;TURBO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A;0.7542;0.7506;0.7297;0.7476;0.7863;0.7616;0
305837005871;COL. DIOCESANO NUESTRA SENORA DEL CARMEN;8.089432779;-76.72168564;ANTIOQUIA;TURBO;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;B;0.6859;0.6854;0.6638;0.6817;0.712;0.688;0
305887000412;FUNDACI”N ESCUELA NORMAL SUPERIOR  LA MERCED;6.961477971;-75.41289879;ANTIOQUIA;YARUMAL;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;B;0.7014;0.6982;0.6819;0.6905;0.7408;0.6835;3
305887000650;I. E. DE MARIA;6.963931302;-75.41617906;ANTIOQUIA;YARUMAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.695;0.6957;0.6837;0.6885;0.7221;0.665;1
305887001788;COLEGIO CATOLICO LA INMACULADA;6.96580342;-75.4191405;ANTIOQUIA;YARUMAL;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7364;0.7513;0.7243;0.7168;0.7613;0.712;4
405001016946;COL COOP SAN ANTONIO DE PRADO (AC);6.181654;-75.642444;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;NO OFICIAL;A;MIXTO;A;0.7608;0.7668;0.7367;0.7598;0.7786;0.7654;1
405045000338;INSTITUTO UNIBAN                                                                                    ;7.879167;-76.626944;ANTIOQUIA;APARTAD”;Rural;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8206;0.8242;0.8069;0.8107;0.823;0.8734;4
405045001334;I.E. CAMPO ALEGRE;7.879152005;-76.64751272;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6644;0.6581;0.6624;0.6493;0.6977;0.6344;2
405212001031;COLEGIO SAN RAFAEL;6.350833;-75.486111;ANTIOQUIA;COPACABANA;Rural;Estrato 3;NO OFICIAL;A;MIXTO;B;0.7115;0.6978;0.7057;0.7031;0.7302;0.7393;4
405266001631;COLEGIO MANUEL MEJIA VALLEJO;6.16696526;-75.56378327;ANTIOQUIA;ENVIGADO;Urbano;Estrato 5;NO OFICIAL;A;MIXTO;A;0.7676;0.7598;0.7376;0.7658;0.7851;0.8336;7
405380000288;COLEGIO DIVINO SALVADOR;6.162895003;-75.63651355;ANTIOQUIA;LA ESTRELLA;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7666;0.7338;0.7496;0.7802;0.7934;0.7953;4
405440000789;COLEGIO SEMINARIO CORAZONISTA;6.174722;-75.340278;ANTIOQUIA;MARINILLA;Rural;Estrato 3;NO OFICIAL;A;MIXTO;A+;0.8825;0.9005;0.8788;0.8697;0.8667;0.9251;4
405615000906;COLEGIO EL TRIANGULO                                                                                ;6.133645821;-75.38440279;ANTIOQUIA;RIONEGRO;Urbano;Estrato 4;NO OFICIAL;A;MIXTO;A+;0.8318;0.8377;0.8199;0.8185;0.8299;0.8957;7
405631000401;COLEGIO CAMPESTRE EL REMANSO;6.145353819;-75.62087635;ANTIOQUIA;SABANETA;Rural;Estrato 4;NO OFICIAL;A;MIXTO;A;0.7521;0.7447;0.7556;0.733;0.7602;0.7974;7
405837000998;I.E. COLDESA AMSTERCOL;8.047743405;-76.65299542;ANTIOQUIA;TURBO;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5951;0.577;0.615;0.5554;0.6261;0.6158;5
405837002257;C.E. BOCAS DEL ATRATO;8.085833;-76.857222;ANTIOQUIA;TURBO;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.5093;0.4776;0.5357;0.4848;0.5308;0.5338;7
405873000325;I. E. R. ALIANZA PARA EL PROGRESO;6.211806708;-76.55974163;ANTIOQUIA;VIGÕA DEL FUERTE;Rural;Estrato 4;OFICIAL;A;MIXTO;D;0.4909;0.4604;0.5018;0.4718;0.5192;0.522;7
